date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
07-Oct-18,0,15.5,0,5.7,0,1.4,3,0,1018.1,13.8,0,24,0,230,0,33,0.9,0,10.4,1.4,1.9,9.2,9.2,2.2
08-Oct-18,0,16,0,13.7,0,11.5,0,0.1,1010.7,13.7,0,21,0,230,0,28,0,0,11.675,1.7,2.1,10.7,10.7,3.8
09-Oct-18,0,18.4,0,13.6,0,12.9,0,0,1006.2,14.2,0,23,0,170,0,30,3.3,0,12.4,2,2.6,12.5,12.5,5.8
10-Oct-18,0,20.5,0,13.5,0,12.5,0,0,998.7,15.2,0,25,0,130,0,32,5.9,0,13.05,2.3,2.8,14.5,14.5,8
11-Oct-18,0,15.6,0,11,0,10.7,0,4.7,987.2,12.3,0,33,0,140,0,46,4.7,0,12.725,1.6,2,11.2,11.2,4.9
12-Oct-18,0,14.9,0,11.1,0,9.9,0,14.8,987.5,15.8,0,35,0,130,0,48,0.6,0,11.4,1.5,1.9,0,-2.3,-8.4
13-Oct-18,0,12.6,0,6.9,0,9.5,0,12.9,999.2,6.4,0,11,0,340,0,16,0,0,11.375,0.5,0.8,0,-10,-10
14-Oct-18,0,13.8,0,3.4,0,0.7,0,0.2,1007.6,5.1,0,10,0,120,0,12,6.6,0,9.95,1,1.4,0.8,0.8,-8.7
15-Oct-18,0,14.2,0,3,0,0.2,3,0,1011.2,3.9,0,10,0,120,0,13,8.9,0,9.925,1,1.4,1.8,1.8,-7.3
16-Oct-18,0,16,0,8.6,0,6,0,1.1,1008.7,9.9,0,16,0,240,0,23,5,0,10.525,1.1,1.5,1.8,1.8,-6.9
17-Oct-18,0,13.4,0,4.3,0,4.5,0,1.6,1019.5,6,0,13,0,310,0,19,6.9,0,10.475,0.8,1.2,1,1,-7.3
18-Oct-18,0,13.2,0,1.8,1,-0.8,0,0.1,1025.2,4.6,0,8,0,130,0,12,5.4,0,9.025,0.9,1.2,1.8,1.8,-6.2
19-Oct-18,0,15.1,0,8,0,4.7,2,0,1022.3,6.1,0,10,0,180,0,13,0.5,0,10.05,0.9,1.1,2.6,2.6,-5
20-Oct-18,0,17.6,0,11,0,10,2,0,1025.5,6,0,10,0,150,0,13,1.4,0,11.675,1,1.2,3.6,3.6,-3.8
21-Oct-18,0,14.7,0,5.3,0,10.9,0,0.8,1029.9,7.9,0,18,0,300,0,24,4.5,0,12.15,0.6,0.9,3.4,3.4,-3.8
22-Oct-18,0,13.1,0,2.4,1,-0.1,3,0,1038.8,5.4,0,12,0,280,0,16,6.7,0,9.7,0.8,1.1,4.2,4.2,-2.8
23-Oct-18,0,14,0,8.9,0,6.8,3,0,1036.2,10.2,0,17,0,270,0,22,3.3,0,10.35,1.1,1.4,5.2,5.2,-1.6
24-Oct-18,0,11.9,0,10.1,0,9.9,0,0,1031.1,6.8,0,11,0,290,0,15,0,0,10.75,0.9,1.2,6,6,-0.6
25-Oct-18,0,13.3,0,8.7,0,10,0,0.2,1023,8.3,0,18,0,310,0,26,0.1,0,10.825,0.9,1.2,6.7,6.7,0.2
26-Oct-18,0,10.2,0,4.6,0,4.2,0,1.4,1020.2,10.4,0,20,0,330,0,31,8.4,0,9.2,0.7,1,6,6,-0.5
27-Oct-18,0,7.8,0,0.3,0,0.4,0,1.1,1024.2,9.2,0,22,0,350,0,35,7.7,0,7.225,0.7,1,5.6,5.6,-0.8
28-Oct-18,0,9.2,1,-1.1,1,-4.1,3,0,1021.4,5.2,0,11,0,40,0,14,8.1,0,5.8,0.6,0.9,6.2,6.2,-0.2
29-Oct-18,0,9.3,0,2.3,1,-1.9,0,0.2,1006.8,10.7,0,21,0,120,0,27,0.1,0,6.025,0.9,1.2,6.9,6.9,0.6
30-Oct-18,0,9.8,0,4.1,0,4.3,0,2.6,997,5.8,0,11,0,100,0,15,0.1,0,6.85,0.6,0.8,4.8,4.8,-1.4
31-Oct-18,0,10.3,0,3.3,0,1,0,1,999.7,4.8,0,11,0,170,0,17,2,0,6.7,0.5,0.7,4.3,4.3,-1.9
01-Nov-18,0,10.3,0,0.8,1,-0.5,0,2.1,1009.3,3.7,0,9,0,310,0,12,6.8,0,6.025,0.4,0.7,2.6,2.6,-3.5
02-Nov-18,0,13.4,0,0.1,1,-3,0,2.1,1014.9,11.2,0,24,0,170,0,32,0.4,0,5.4,0.5,0.7,1,1,-4.9
03-Nov-18,0,16.3,0,8.5,0,3.5,0,3.2,1004.6,13.3,0,23,0,170,0,33,0.6,0,8.975,1.1,1.3,0,-1.1,-6.7
04-Nov-18,0,12.6,0,7.5,0,5.8,0,2.2,999.8,6.9,0,14,0,170,0,19,4.4,0,8.125,0.7,0.9,0,-1.5,-7.9
05-Nov-18,0,10.9,0,7.3,0,7.1,0,3.3,995.8,5.9,0,11,0,20,0,16,1.4,0,8.45,0.5,0.7,0,-2.8,-10
06-Nov-18,0,13.8,0,6.2,0,5.4,0,3.1,985.3,11.1,0,24,0,130,0,30,2.6,0,8.375,0.7,0.9,0,-2.4,-10
07-Nov-18,0,10,0,2.7,0,0.6,0,4,989.8,7.8,0,16,0,270,0,27,3.5,0,7.25,0.4,0.6,0,-3.6,-10
08-Nov-18,0,12.3,0,5,0,3.4,0,0.4,997.6,10,0,18,0,170,0,26,3.7,0,6.6,0.9,1,0.5,0.5,-9
09-Nov-18,0,13.5,0,6.4,0,4.7,0,14.5,986.5,15.6,0,29,0,150,0,42,0.4,0,7.125,0.9,1.2,0,-10,-10
10-Nov-18,0,11.2,0,5.7,0,3.3,0,0.6,981.8,7,0,13,0,160,0,17,5.6,0,7.2,0.5,0.7,0,-0.1,-9.6
11-Nov-18,0,9.9,0,4.6,0,2.8,0,2.3,987.5,9.9,0,18,0,170,0,24,2.8,0,6.4,0.6,0.8,0,-1.7,-10
12-Nov-18,0,10.8,0,8,0,6.1,0,6.3,998.8,11,0,17,0,230,0,24,1.8,0,6.975,0.7,0.9,0,-5.6,-10
13-Nov-18,0,13.6,0,6.6,0,4,0,3.9,1008.2,12.5,0,20,0,150,0,28,0.3,0,7.175,0.7,0.9,0,-3.2,-10
14-Nov-18,0,15.1,0,13.2,0,6.9,0,2.7,1005,17.2,0,26,0,160,0,34,0.1,0,9.725,1,1.2,0,-1.7,-10
15-Nov-18,0,13.7,0,6.8,0,11.5,0,4.4,1009.2,11.9,0,23,0,150,0,29,0.8,0,9.65,0.6,0.7,0,-3.8,-10
16-Nov-18,0,13.1,0,7,0,4.2,0,0.2,1014.2,14.2,0,22,0,130,0,31,0,0,8.525,0.6,0.8,0.4,0.4,-9.1
17-Nov-18,0,13.5,0,8.7,0,11.4,2,0,1017.4,14.9,0,23,0,120,0,29,0.5,0,9.775,0.9,1.1,1.3,1.3,-7.7
18-Nov-18,0,11.9,0,5.2,0,6,3,0,1021,10,0,17,0,110,0,24,7.6,0,7.8,0.9,1,2.2,2.2,-6.5
19-Nov-18,0,8.8,0,3,1,-0.2,3,0,1019,7.3,0,17,0,100,0,25,2.8,0,6.025,0.7,0.9,2.9,2.9,-5.4
20-Nov-18,0,7,0,2.8,0,0.3,0,0.7,1011.8,9.8,0,17,0,40,0,24,2.2,0,5.675,0.5,0.6,2.7,2.7,-5.3
21-Nov-18,0,6.3,0,3.2,0,1.8,0,0.5,1006,6.8,0,17,0,30,0,22,0,0,5.475,0.4,0.5,2.6,2.6,-5.2
22-Nov-18,0,7.9,0,2.8,0,2.7,0,0.3,1010,10.8,0,20,0,90,0,28,0.5,0,5.375,0.6,0.8,2.9,2.9,-4.6
23-Nov-18,0,8.3,0,4.7,0,2,0,4.4,1007.5,9.4,0,14,0,40,0,20,0,0,5.575,0.6,0.8,0,-0.9,-8.1
24-Nov-18,0,9.8,0,4.3,0,6.1,3,0,1008.8,8,0,13,0,60,0,17,1.1,0,6.5,0.4,0.5,0.4,0.4,-7.3
25-Nov-18,0,8.6,0,0.4,1,-2.9,3,0,1010.2,4.3,0,10,0,30,0,13,5.2,0,5.425,0.1,0.2,0.5,0.5,-6.9
26-Nov-18,0,9.3,0,1.8,1,-0.1,0,0.4,1007.9,10.3,0,19,0,120,0,25,1,0,5.45,0.4,0.6,0.6,0.6,-6.5
27-Nov-18,0,11.1,0,7.7,0,5.2,0,15.1,996.3,16.7,0,34,0,130,0,48,2.3,0,6.9,0.6,0.8,0,-10,-10
28-Nov-18,0,14.4,0,9.1,0,7.5,0,5.7,983.4,19.5,0,35,0,240,0,51,0,0,8.15,1.1,1.5,0,-4.6,-10
29-Nov-18,0,10.6,0,6.9,0,6.3,0,4.4,988.7,11.8,0,23,0,240,0,36,2.4,0,7.45,0.7,0.8,0,-3.7,-10
30-Nov-18,0,9.3,0,6.4,0,4.3,0,2.3,998.2,12.3,0,25,0,260,0,35,2.3,0,6.45,0.9,1,0,-1.4,-10
01-Dec-18,0,10.2,0,6.8,0,4.2,0,9.6,994.2,6.7,0,16,0,240,0,23,0.2,0,7.275,0.3,0.4,0,-9.3,-10
02-Dec-18,0,12.5,0,9.4,0,8.9,0,12.3,990.1,13.5,0,24,0,230,0,34,0.3,0,8.45,0.5,0.6,0,-10,-10
03-Dec-18,0,9.5,0,1,0,2.9,0,8.8,1002,4.9,0,13,0,340,0,21,5.1,0,7.575,0,0,0,-8.8,-10
04-Dec-18,0,6.5,1,-0.2,1,-3.2,0,9.5,1013.2,7.5,0,16,0,110,0,26,0,0,4.7,0.4,0.5,0,-9.1,-10
05-Dec-18,0,12.5,0,6.5,0,2,0,10.1,1005.3,5.5,0,14,0,100,0,19,2.2,0,6.475,0.2,0.2,0,-9.9,-10
06-Dec-18,0,13.9,0,9.6,0,7.8,0,4,1001.4,11,0,21,0,210,0,30,0,0,8.15,0.7,0.8,0,-3.3,-10
07-Dec-18,0,12.8,0,4.4,0,4.4,0,6.7,999.8,21.1,0,32,0,260,0,53,3.1,0,7.2,0.8,1.1,0,-5.9,-10
08-Dec-18,0,11.1,0,7.4,0,3.8,0,7.5,1000.5,20.4,0,33,0,250,0,51,1.3,0,7.05,0.7,0.9,0,-6.8,-10
09-Dec-18,0,10.2,0,5.4,0,6.2,0,2.9,1011.8,14,0,32,0,260,0,46,2.3,0,6.925,0.6,0.7,0,-2.3,-10
10-Dec-18,0,10.4,0,4.4,0,1.2,0,0.2,1022.3,7.3,0,19,0,150,0,24,0.2,0,6.05,0.3,0.4,0.1,0.1,-9.4
11-Dec-18,0,11.2,0,5.4,0,5.8,0,0.8,1013.4,13.2,0,24,0,140,0,33,0,0,7.225,0.6,0.8,0,0,-9.1
12-Dec-18,0,9.1,0,2.6,1,-0.1,0,0.4,1005.7,12.8,0,28,0,130,0,38,0.6,0,5.85,0.5,0.6,0.1,0.1,-8.5
13-Dec-18,0,9.5,0,7.3,0,3.1,0,3.4,1004.8,16.5,0,30,0,130,0,41,0,0,6.65,0.8,1,0,-2.5,-10
14-Dec-18,0,10.3,0,7.6,0,6.8,0,3.6,1006.8,15.6,0,22,0,130,0,32,0,0,6.95,0.7,0.9,0,-2.9,-10
15-Dec-18,0,14.2,0,6,0,7.9,0,15.4,990.9,15.9,0,31,0,280,0,44,0.6,0,8.1,0.9,1.1,0,-10,-10
16-Dec-18,0,9.2,0,4.3,0,2.4,0,1.4,1000.3,7.4,0,15,0,230,0,21,2.7,0,6.125,0.5,0.6,0,-0.9,-10
17-Dec-18,0,12.6,0,4.3,0,1,0,2.3,997.9,17.2,0,31,0,160,0,43,0,0,6.025,0.7,1,0,-1.6,-10
18-Dec-18,0,12.4,0,4.9,0,6.9,0,13.9,988.8,12.2,0,31,0,160,0,41,3.7,0,7.475,0.5,0.5,0,-10,-10
19-Dec-18,0,8.3,0,4.8,0,1.6,0,9.5,993.3,11.5,0,20,0,230,0,30,0.4,0,5.8,0.4,0.5,0,-9.1,-10
20-Dec-18,0,9,0,6.4,0,5,0,6.9,995.3,11.5,0,20,0,240,0,30,0.6,0,6.075,0.6,0.7,0,-6.3,-10
21-Dec-18,0,10.5,0,6.4,0,5.8,0,5.1,996.8,10.5,0,26,0,250,0,37,0.5,0,6.7,0.3,0.4,0,-4.8,-10
22-Dec-18,0,10.5,0,7,0,5.2,0,9.1,1009.8,8.2,0,16,0,100,0,25,3.3,0,6.5,0.3,0.3,0,-8.8,-10
23-Dec-18,0,10,0,7.2,0,5.6,0,8.3,1015,6.1,0,16,0,110,0,22,0,0,7.05,0.3,0.4,0,-8,-10
24-Dec-18,0,11.3,0,7.3,0,6.8,0,3,1024.2,8.1,0,12,0,110,0,16,0,0,7.15,0.4,0.6,0,-2.6,-10
25-Dec-18,0,12.5,0,10.1,0,7.7,0,0,1025.3,9.5,0,16,0,140,0,22,0,0,8.175,0.5,0.6,0.5,0.5,-9
26-Dec-18,0,12.1,0,9.7,0,8.3,3,0,1023.2,8.2,0,14,0,150,0,21,0.1,0,7.925,0.6,0.7,1.1,1.1,-8
27-Dec-18,0,12,0,8.7,0,8.8,2,0,1022.5,4.6,0,8,0,120,0,11,0.4,0,8.2,0.5,0.6,1.6,1.6,-7.1
28-Dec-18,0,12.5,0,8.7,0,7.2,0,1,1025.1,5.2,0,9,0,150,0,12,0,0,8.525,0.4,0.5,0.9,0.9,-7.4
29-Dec-18,0,11.9,0,10.4,0,10.1,0,4,1029.1,7.5,0,14,0,230,0,20,0,0,9.075,0.4,0.5,0,-2.7,-10
30-Dec-18,0,12,0,9.4,0,8.9,0,0.1,1031.8,4.8,0,10,0,170,0,12,1,0,9.025,0.4,0.5,0.3,0.3,-9.2
31-Dec-18,0,11.6,0,8.8,0,8.4,0,0,1033.2,5.6,0,11,0,190,0,14,1.9,0,8.675,0.6,0.7,0.9,0.9,-8.2
01-Jan-19,0,10.5,0,8.3,0,8.1,2,0,1036.8,2.5,0,6,0,230,0,8,0.1,0,8.5,0.4,0.5,1.2,1.2,-7.4
02-Jan-19,0,8.3,0,6.8,0,6.6,0,0.8,1039.6,4.2,0,8,0,130,0,10,0,0,8.15,0.2,0.2,0.6,0.6,-7.6
03-Jan-19,0,9.1,0,6.5,0,5.6,2,0,1037.5,8,0,12,0,130,0,15,0,0,7.525,0.7,0.8,1.3,1.3,-6.6
04-Jan-19,0,8.3,0,5.9,0,6.4,0,0,1037.2,8.9,0,14,0,160,0,19,0,0,6.825,0.9,1.1,2.2,2.2,-5.4
05-Jan-19,0,9.7,0,4.1,1,-0.5,3,0,1034.8,6.3,0,11,0,160,0,16,2.4,0,5.825,0.3,0.4,2.5,2.5,-4.8
06-Jan-19,0,10.3,0,5.5,1,-0.3,0,0.2,1033.8,5.5,0,10,0,120,0,12,0.1,0,6.625,0.3,0.4,2.6,2.6,-4.4
07-Jan-19,0,11.1,0,6.1,0,7,0,1.3,1031.9,12,0,23,0,250,0,30,0,0,7.875,0.4,0.6,1.7,1.7,-5.1
08-Jan-19,0,9.8,0,6.3,0,2.9,0,0.1,1033.4,3,0,7,0,270,0,10,0.9,0,7.275,0.2,0.3,1.8,1.8,-4.7
09-Jan-19,0,11.1,0,8.1,0,3.5,0,0.7,1032.1,2.7,0,7,0,310,0,11,0,0,7.925,0.2,0.3,1.3,1.3,-5
10-Jan-19,0,11.4,0,8.2,0,8.8,0,0.3,1032,2.8,0,7,0,330,0,9,0.1,0,8.45,0.2,0.3,1.2,1.2,-4.8
11-Jan-19,0,9.9,0,7.8,0,7.2,0,0.5,1031.2,6,0,14,0,250,0,20,1.7,0,8.25,0.1,0.2,0.8,0.8,-5
12-Jan-19,0,10.2,0,8.5,0,7.2,0,0.6,1026.7,12.2,0,18,0,290,0,26,0.1,0,8.25,0.4,0.6,0.7,0.7,-4.9
13-Jan-19,0,10.9,0,8.5,0,7.8,0,1.2,1021.3,14.7,0,22,0,260,0,32,0,0,8.25,0.9,1.2,0.4,0.4,-4.9
14-Jan-19,0,9.7,0,6.4,0,3.5,0,1.8,1021.9,7.1,0,14,0,290,0,19,0.6,0,7.725,0.5,0.7,0,-0.9,-6
15-Jan-19,0,10.5,0,4.4,0,0,0,0.8,1011.7,7.7,0,15,0,210,0,20,0.4,0,7.55,0.4,0.5,0,-0.4,-6.1
16-Jan-19,0,8.9,0,3.3,0,2.1,0,5.6,1003.4,9.7,0,19,0,300,0,27,2.3,0,6.775,0.5,0.7,0,-5.1,-10
17-Jan-19,0,6.4,0,0.5,1,-2.9,0,1.1,1012.9,7.3,0,20,0,320,0,27,0.1,0,5.125,0.5,0.7,0,-0.6,-10
18-Jan-19,0,10.1,0,4.2,1,-1.8,0,3.6,1004.2,8,0,19,0,130,0,27,5.1,0,5.6,0.5,0.6,0,-3.1,-10
19-Jan-19,0,8.6,0,3.3,1,-0.3,0,3.3,1005.5,2.3,0,8,0,290,0,10,0.8,0,5.85,0.2,0.3,0,-3.1,-10
20-Jan-19,0,8.1,1,-0.4,0,3.9,0,0.4,1018,7,0,15,0,320,0,24,3.1,0,6.025,0.2,0.2,0,-0.2,-9.7
21-Jan-19,0,6.8,1,-0.3,1,-3.9,0,7.8,1016.2,10.3,0,23,0,270,0,34,0,0,4.375,0.4,0.6,0,-7.4,-10
22-Jan-19,0,5.9,0,1.8,1,-0.9,0,5.5,1003.4,7.7,0,20,0,290,0,31,0.1,0,4.225,0.4,0.5,0,-5.1,-10
23-Jan-19,0,9.6,0,2.6,1,-0.4,0,3.2,1004.1,4.7,0,13,0,270,0,17,0,0,4.45,0.4,0.5,0,-2.8,-10
24-Jan-19,0,11.6,0,9.4,0,4.4,0,0.3,1011,11.5,0,19,0,300,0,28,0.1,0,6.55,0.6,0.7,0.3,0.3,-9.2
25-Jan-19,0,10.5,0,7.5,0,8.5,0,1.7,1013.3,10.2,0,17,0,270,0,23,0.3,0,7.475,0.4,0.6,0,-1,-10
26-Jan-19,0,9.9,0,5.1,0,5.6,0,5.5,998.1,16,0,32,0,340,0,50,0,0,7.35,0.7,1,0,-4.8,-10
27-Jan-19,0,6.9,0,3.2,0,1.9,0,2.9,1003.8,9.8,0,25,0,330,0,37,1.4,0,5.55,0.8,1,0,-2.1,-10
28-Jan-19,0,7.3,0,3.3,0,2.5,0,2.5,1008.1,8.1,0,20,0,350,0,28,3.9,0,5.675,0.2,0.3,0,-2.3,-10
29-Jan-19,0,5.2,0,0.8,0,0.8,0,8.8,1000.1,8.8,0,24,0,320,0,36,3.3,0,5,0.4,0.5,0,-8.4,-10
30-Jan-19,0,4.8,1,-0.1,1,-0.6,0,0.9,992.9,4.8,0,14,0,240,0,18,6.2,0,4.175,0.2,0.4,0,-0.7,-10
31-Jan-19,0,5.6,1,-0.3,1,-3.1,0,10,982,13.4,0,22,0,110,0,32,1,0,3.575,0.5,0.8,0,-9.5,-10
01-Feb-19,0,4.3,1,-0.8,1,-2.7,0,0.1,995.2,8,0,19,0,60,0,26,6.7,0,3.325,0.4,0.6,0.3,0.3,-9.2
02-Feb-19,0,5.7,1,-3.7,1,-6.9,0,0.1,1012,4.7,0,16,0,250,0,22,6.4,0,2.25,0.3,0.4,0.5,0.5,-8.5
03-Feb-19,0,9.1,0,0.8,1,-4,0,1.2,1011.6,8.2,0,15,0,160,0,20,0,0,3.175,0.5,0.7,0,-0.2,-8.8
04-Feb-19,0,10.6,0,3.1,0,1.6,0,0.2,1011.1,6.5,0,15,0,260,0,22,6.8,0,5.025,0.5,0.6,0.3,0.3,-8.1
05-Feb-19,0,12.9,0,3.8,1,-1.3,0,10.3,1010.4,12.2,0,21,0,240,0,30,0.1,0,5.475,0.6,0.8,0,-9.4,-10
06-Feb-19,0,10.9,0,2.2,0,2.5,0,8.1,1003.9,9.9,0,21,0,220,0,29,3.5,0,5.45,0.8,1,0,-7.3,-10
07-Feb-19,0,9.4,0,4.4,0,2,0,8.5,997.2,10.3,0,21,0,270,0,31,2.1,0,5.325,0.5,0.8,0,-8,-10
08-Feb-19,0,11.3,0,4.8,0,4.5,0,7,985,23.5,0,34,0,230,0,52,3.7,0,6.225,1.2,1.8,0,-5.8,-10
09-Feb-19,0,9.1,0,3.4,0,2.9,0,4,992.2,14.2,0,33,0,250,0,48,2.5,0,5.45,1,1.3,0,-3,-10
10-Feb-19,0,8.8,0,2.1,1,-0.2,0,5.5,1002.6,13.2,0,28,0,270,0,40,4.8,0,5,0.6,0.9,0,-4.9,-10
11-Feb-19,0,10.7,0,5.4,0,1.9,2,0,1019.8,7.2,0,14,0,290,0,19,1.1,0,5.65,0.6,0.9,0.6,0.6,-8.9
12-Feb-19,0,12.9,0,9.1,0,5.3,2,0,1022.5,10.6,0,18,0,170,0,22,0.1,0,6.95,0.9,1.1,1.5,1.5,-7.6
13-Feb-19,0,11.9,0,9.8,0,8.8,0,0,1020.9,14.2,0,24,0,160,0,29,1.7,0,7.575,1.1,1.5,2.6,2.6,-6
14-Feb-19,0,11.9,0,7.9,0,8.9,0,0,1019.8,12.9,0,21,0,150,0,28,2.1,0,7.775,1.2,1.5,3.7,3.7,-4.6
15-Feb-19,0,12.9,0,7.5,0,6.4,2,0,1013.7,13.1,0,22,0,160,0,31,0.5,0,7.475,1,1.3,4.7,4.7,-3.4
16-Feb-19,0,11.7,0,6.4,0,5.1,0,0.3,1006.1,13.3,0,23,0,160,0,32,0.1,0,7.275,0.9,1.3,5.3,5.3,-2.6
17-Feb-19,0,11,0,5.7,0,5.3,0,1.1,1000,12.8,0,20,0,160,0,27,5.6,0,7.6,0.7,1.1,4.8,4.8,-2.8
18-Feb-19,0,10.1,0,4.2,0,3.1,0,7,1007.5,11.8,0,19,0,230,0,26,3,0,6.75,0.9,1.3,0,-1.3,-8.8
19-Feb-19,0,11.7,0,3.7,0,0.3,0,3.6,1007.8,11.7,0,21,0,160,0,29,0,0,6.2,0.8,1.1,0,-2.8,-10
20-Feb-19,0,15,0,10.4,0,6.2,0,0.1,1005,12.6,0,23,0,170,0,29,3.9,0,8.15,1.3,1.7,1.2,1.2,-8.3
21-Feb-19,0,13,0,11.2,0,11,0,0,1012,17,0,26,0,160,0,36,0,0,8.725,1.2,1.7,2.4,2.4,-6.7
22-Feb-19,0,14.3,0,11.4,0,10.2,2,0,1018,18.1,0,29,0,170,0,40,0.9,0,8.925,1.6,2.2,4,4,-4.7
23-Feb-19,0,14.3,0,6,0,9.7,2,0,1022.7,9.6,0,18,0,150,0,27,3.5,0,8.775,1,1.4,5,5,-3.4
24-Feb-19,0,12.4,0,5.2,0,1,0,0.4,1027.3,12,0,21,0,130,0,29,0,0,7.825,0.8,1.1,5.4,5.4,-2.9
25-Feb-19,0,13.1,0,6.9,0,6.4,3,0,1027.3,10.4,0,19,0,130,0,25,0,0,8.225,1.1,1.4,6.4,6.4,-1.6
26-Feb-19,0,15.1,0,5.9,0,3.3,3,0,1025.2,8.3,0,16,0,130,0,20,7.8,0,8,1.5,1.9,7.8,7.8,-0.1
27-Feb-19,0,13.9,0,6.2,0,2.9,3,0,1017.5,7.9,0,13,0,140,0,18,8.6,0,8.05,1.2,1.6,8.8,8.8,1.1
28-Feb-19,0,12.3,0,6.2,0,4.8,0,0.9,1013.9,6.7,0,13,0,280,0,17,1.9,0,8.375,0.8,1.1,8.6,8.6,0.9
01-Mar-19,0,10.9,0,4.3,0,0.3,0,11,1012.3,7.3,0,14,0,120,0,18,0,0,7.575,0.5,0.7,0,-1.9,-9.6
02-Mar-19,0,11.2,0,4.5,0,1.4,0,4.9,1001.1,16.5,0,33,0,240,0,47,2.6,0,7.375,0.9,1.4,0,-4,-10
03-Mar-19,0,8,0,0.7,0,4.4,0,23.1,990.2,7.9,0,18,0,230,0,25,0,0,5.925,0.8,1,0,-10,-10
04-Mar-19,0,8.2,0,3.1,0,0,0,6.1,990.2,11.6,0,23,0,260,0,36,2.3,0,5.425,1.1,1.5,0,-5,-10
05-Mar-19,0,10.1,0,4,0,2.3,0,17.1,985.6,11.3,0,17,0,230,0,33,3.6,0,6.025,1,1.5,0,-10,-10
06-Mar-19,0,9.7,0,3.9,0,3.8,0,5.2,981.4,10.7,0,19,0,320,0,29,3.9,0,6.65,1,1.5,0,-4.2,-10
07-Mar-19,0,11.1,0,4.1,0,1,0,0.3,996.8,11.4,0,21,0,300,0,28,7.8,0,6.5,1.6,2.3,1.3,1.3,-8.2
08-Mar-19,0,11.9,0,3.6,0,0.3,0,1.6,1004.1,10.7,0,23,0,270,0,35,1.6,0,6.525,0.8,1.3,0.5,0.5,-8.6
09-Mar-19,0,9.3,0,2.6,0,4.8,0,15.5,1007.3,15,0,28,0,250,0,44,1.8,0,6.85,1,1.6,0,-10,-10
10-Mar-19,0,7,0,2,0,1.2,0,11.1,1010.5,18.2,0,34,0,270,0,46,4.8,0,5.65,1.1,1.9,0,-10,-10
11-Mar-19,0,11.4,0,3.8,0,0.7,0,5.2,1010.9,13.8,0,26,0,230,0,38,2.3,0,6.1,1,1.6,0,-4.2,-10
12-Mar-19,0,8.8,0,3.1,0,2.7,0,7.2,1002.2,20.1,0,36,0,270,0,53,5.7,0,7.075,1,2,0,-6.2,-10
13-Mar-19,0,10.1,0,5.8,0,3.7,0,4.8,1010.6,20.4,0,29,0,280,0,44,3.2,0,6.6,1.5,2.4,0,-3.3,-10
14-Mar-19,0,11,0,8.7,0,6.1,0,20.9,1005.4,22.4,0,34,0,250,0,46,0,0,7.7,0.8,1.5,0,-10,-10
15-Mar-19,0,11,0,6.5,0,7.8,0,13.3,1002.9,15.6,0,34,0,250,0,45,0,0,8.2,0.9,1.5,0,-10,-10
16-Mar-19,0,11.3,0,2.1,0,6.5,0,20.4,994.2,16.9,0,28,0,230,0,41,0.9,0,8.2,0.7,1.3,0,-10,-10
17-Mar-19,0,10,0,2.4,0,0.9,0,2.4,1009.5,12.7,0,27,0,290,0,38,7.2,0,6.975,1.3,2.1,0,-1.1,-10
18-Mar-19,0,9.8,0,6.1,0,0.9,0,3.8,1020.8,9.9,0,15,0,280,0,23,0,0,7.2,0.9,1.3,0,-2.9,-10
19-Mar-19,0,12.9,0,5.9,0,2.1,0,0.4,1024.2,7.5,0,15,0,250,0,19,2.6,0,8.25,1,1.5,0.6,0.6,-8.9
20-Mar-19,0,14.8,0,6,0,2.5,0,0.2,1027.7,6.9,0,14,0,240,0,20,0.4,0,8.9,1.1,1.5,1.5,1.5,-7.5
21-Mar-19,0,15.8,0,9.7,0,9,0,0.3,1025.5,7.4,0,15,0,160,0,19,1.3,0,9.7,1.6,2,2.8,2.8,-5.9
22-Mar-19,0,11.1,0,4.5,0,9.5,0,2.3,1023.2,11,0,18,0,190,0,27,1.5,0,9.475,1.1,1.7,1.6,1.6,-6.8
23-Mar-19,0,9.9,0,3.1,0,0,3,0,1030.9,2.6,0,7,0,280,0,10,1.6,0,8.6,1.2,1.7,2.7,2.7,-5.3
24-Mar-19,0,11.4,0,2.2,1,-2.3,2,0,1032.5,8.6,0,18,0,280,0,24,5.1,0,7.975,1.5,2.1,4.1,4.1,-3.5
25-Mar-19,0,13,0,5,0,2.5,3,0,1034.2,4.5,0,10,0,270,0,14,7.9,0,8.975,1.7,2.5,5.8,5.8,-1.6
26-Mar-19,0,13.7,0,1.9,1,-2.1,3,0,1033.6,4,0,12,0,290,0,17,9,0,9.125,1.8,2.5,7.5,7.5,0.2
27-Mar-19,0,13.2,0,3.2,0,0,3,0,1034.1,3.5,0,9,0,250,0,13,11.5,0,9.675,1.9,2.7,9.2,9.2,2.1
28-Mar-19,0,17.3,0,2,1,-1.7,3,0,1031.8,3.2,0,8,0,120,0,11,10.9,0,9.925,2.1,2.9,11.1,11.1,4.2
29-Mar-19,0,14.9,0,3.1,1,-2.1,0,0.1,1024.8,4.1,0,11,0,280,0,14,8.9,0,10.4,1.8,2.6,12.6,12.6,5.9
